Type,Manufacturer,Product Name,Loft,Club No,Rule Pre-2010,Rule Post-2010,Image Link
Wedge,Bettinardi Golf,Bettinardi HLX 3.0 (Silver),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200110.jpg
Wedge,Bettinardi Golf,Bettinardi HLX 3.0 (Silver),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200110.jpg
Wedge,Bettinardi Golf,High Helix,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140525.jpg
Wedge,BFG Golf PTE Ltd,BFG REVO-S,51,1,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0424.jpg
Wedge,BFG Golf PTE Ltd,BFG REVO-S,55,5,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0425.jpg
Wedge,BFG Golf PTE Ltd,BFG REVO-S,47,7,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0423.jpg
Wedge,BFG Golf PTE Ltd,BFG REVO-S,59,9,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0426.jpg
Wedge,Big Apple Golf Inc,Big Apple Tour,52/10,,No,No,https://www.usga.org/equipment/images/conf_clubs/R2004-0265.jpg
Wedge,Big Fish Golf Holdings PG Ltd,BFG Forged,51,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2012-0778.jpg
Wedge,Big Fish Golf Holdings PG Ltd,BFG Forged,59,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2012-0778.jpg
Wedge,Big Fish Golf Holdings PG Ltd,BFG Forged,55,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2012-0778.jpg
Wedge,Big Fish Golf International Pte Ltd,BFG Forged,51,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20120785.jpg
Wedge,Big Fish Golf International Pte Ltd,BFG Forged,55,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20120785.jpg
Wedge,Big Fish Golf International Pte Ltd,BFG Forged,59,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20120785.jpg
Wedge,Big Shot Golf,Grooveez,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110267.jpg
Wedge,Bigme Golf,BMG Forged,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2017-0155.jpg
Wedge,Bigme Golf,BMG Forged,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2017-0155.jpg
Wedge,Bigme Golf,BMG Forged,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2017-0155.jpg
Wedge,Birth Corporation,Neo LX,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0672.jpg
Wedge,Birth Corporation,Neo LX,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0672.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20070960.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20070712.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge,48,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080326.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080326.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge (LH),56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20110227.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge 2010 (Version 1),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20101083.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge 2010 (Version 1),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20101083.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge 2010 (Version 1),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100769.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge 2010 (Version 1),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20101083.jpg
Wedge,Blade Runner Golf, Inc.,Black Magic Wedge 2010 (Version 1) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110404.jpg
Wedge,Blue Lotus Co Ltd,Williams GP80,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0359.jpg
Wedge,Boccieri Golf,Heavy Wedge 5208,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100273.jpg
Wedge,Boccieri Golf,Heavy Wedge 5208,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100273.jpg
Wedge,Boccieri Golf,Heavy Wedge 5611,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100274.jpg
Wedge,Boccieri Golf,Heavy Wedge 5611,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100274.jpg
Wedge,Boccieri Golf,Heavy Wedge 6004,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100275.jpg
Wedge,Boccieri Golf,Heavy Wedge 6004,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100275.jpg
Wedge,Boccieri Golf,Heavy Wedge 6007,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100276.jpg
Wedge,Boccieri Golf,Heavy Wedge 6007,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100276.jpg
Wedge,BombTech Golf,Grenade,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160414.jpg
Wedge,BombTech Golf,Grenade,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160414.jpg
Wedge,BombTech Golf,Grenade,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160414.jpg
Wedge,BombTech Golf,Grenade,72,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160726.jpg
Wedge,Brian Symonds Golf Design,Brian Symonds,59,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/NoImage.jpg
Wedge,Brian Symonds Golf Design,Brian Symonds,55,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/NoImage.jpg
Wedge,Bridgestone Sports Co Ltd,B-Limited BRM2 Fullmilled,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0206.jpg
Wedge,Bridgestone Sports Co Ltd,B-Limited BRM2 Fullmilled,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0206.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (A Grind),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0259.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (A Grind),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0259.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (A Grind) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0396.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (F Grind),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0258.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (F Grind),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0258.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (M Grind),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0257.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (M Grind),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0257.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (M Grind),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0257.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (M Grind),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0257.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (M Grind),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0257.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin (M Grind) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0395.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (A Grind),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0262.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (A Grind),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0262.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (F Grind),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0261.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (F Grind),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0261.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (M Grind),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0260.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (M Grind),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0260.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (M Grind),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0260.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (M Grind),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0260.jpg
Wedge,Bridgestone Sports Co Ltd,Biting Spin Non-Plating (M Grind),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2024-0260.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0425.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2 (Non-plating),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0426.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2HF,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0337.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2HF,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0337.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2HF,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0337.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2HF,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0337.jpg
Wedge,Bridgestone Sports Co Ltd,BRM2HF,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2023-0337.jpg
Wedge,Bridgestone Sports Co Ltd,J38,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20091051.jpg
Wedge,Bridgestone Sports Co Ltd,J38,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20091051.jpg
Wedge,Bridgestone Sports Co Ltd,J38,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20091051.jpg
Wedge,Bridgestone Sports Co Ltd,J38,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20091051.jpg
Wedge,Bridgestone Sports Co Ltd,J38,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20091051.jpg
Wedge,Bridgestone Sports Co Ltd,J40,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0633.jpg
Wedge,Bridgestone Sports Co Ltd,J40,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0633.jpg
Wedge,Bridgestone Sports Co Ltd,J40,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0633.jpg
Wedge,Bridgestone Sports Co Ltd,J40,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0633.jpg
Wedge,Bridgestone Sports Co Ltd,J40,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0633.jpg
Wedge,Bridgestone Sports Co Ltd,J40 (Black),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0634.jpg
Wedge,Bridgestone Sports Co Ltd,J40 (Black),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0634.jpg
Wedge,Bridgestone Sports Co Ltd,J40 (Black),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0634.jpg
Wedge,Bridgestone Sports Co Ltd,J40 (Black),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0634.jpg
Wedge,Bridgestone Sports Co Ltd,PRECEPT BM1 WEDGE (Black version),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0565.jpg
Wedge,Bridgestone Sports Co Ltd,PRECEPT BM1 WEDGE (Black version),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0565.jpg
Wedge,Bridgestone Sports Co Ltd,PRECEPT BM1 WEDGE (Silver version),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0563.jpg
Wedge,Bridgestone Sports Co Ltd,PRECEPT BM1 WEDGE (Silver version),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2022-0563.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0348.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0348.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM (Version 2),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0349.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM (Version 2),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0349.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM (Version 2),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0349.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM (Version 3),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0350.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM (Version 3),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0350.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM HF,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0351.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM HF,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0351.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM HF (Version 2),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0352.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM HF (Version 3),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0353.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B BRM HF (Version 4),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2020-0354.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B HB-W,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0251.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B HB-W,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0251.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B HB-W,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0251.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B HB-W,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0251.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B HB-W,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0251.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B HB-W,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0251.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B V300VI,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2017-0443.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B V300VI,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2017-0443.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B V300VII,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0690.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B V300VII,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2019-0690.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B X-BL (Short irons),,SET,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0493.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,50-10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,54-10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,48-8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,56-10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,60-10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,58-12,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,58-8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-1,52-8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0454.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-2,56-10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0455.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-2,48-8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0455.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-2,50-8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0455.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-2,52-10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0455.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-2,58-12,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0455.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-B,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0351.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-B,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0351.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-F,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0352.jpg
Wedge,Bridgestone Sports Co Ltd,Tour B XW-F,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0352.jpg
Wedge,Bridgestone Sports Co Ltd,TourStage V300,,P,Yes,No,https://www.usga.org/equipment/images/conf_clubs/R2009-0627c.jpg
Wedge,Bridgestone Sports Co Ltd,TourStage X-Blade 2,,P,Yes,No,https://www.usga.org/equipment/images/conf_clubs/R2009-0628c.jpg
Wedge,Bridgestone Sports Co Ltd,TourStage X-Blade CB1,,P,Yes,No,https://www.usga.org/equipment/images/conf_clubs/R2009-0626c.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),54/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),50/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),58/12,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),56/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),52/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),58/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),60/6,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (black) (Version 2),56/14,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0198.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),50/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),56/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),56/14,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),52/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),58/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),58/12,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),54/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Gun Metal) (Version 3),60/6,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0360.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),52/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061B.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),60/6,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061H.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),56/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061D.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),50/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),56/14,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061E.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),54/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061C.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),58/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061F.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 2),58/12,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2011-0061G.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 3),56/10,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0359.jpg
Wedge,Bridgestone Sports Co Ltd,Tourstage X-Wedge (Version 3),50/8,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2013-0359.jpg
